hyperforin	TRIVIAL
omega-three and omega-six fatty acids	MULTIPLE
maribavir	TRIVIAL
aromatic heterocycle	FAMILY
p-Cl	SYSTEMATIC
oxalyl chloride	SYSTEMATIC
fluorourcacil polyester	FAMILY
hexahydric alcohol	FAMILY
Triterpene	FAMILY
Vitb6	ABBREVIATION
potassium sorbate	SYSTEMATIC
(3-oxo-1-propenyl)-substituted benzopyran	FAMILY
3′-hydroxymethyl-4-hydroxypyrrolido [1,2-f]2′,5′-pipera-zinedione	SYSTEMATIC
para aminobenzoic acid	SYSTEMATIC
hydroxy substituted methine or nitrogen	MULTIPLE
Ergothioneine	TRIVIAL
C5-12 alkyl	FAMILY
N,N'-dicyclohexylcarbodiimide	SYSTEMATIC
augmentin	TRIVIAL
palmitic acid	TRIVIAL
folacin	FAMILY
ethylamino	SYSTEMATIC
mono- or di(1-6C alkyl)carbamoyl	MULTIPLE
1-oxoisoindoline	SYSTEMATIC
thiomorpholino S,S-dioxide	SYSTEMATIC
acyclic sulphamide	FAMILY
AlCl3	FORMULA
polyalkylene oxides	FAMILY
Aildenafil citrate	TRIVIAL
propylgallate	SYSTEMATIC
cyclohexene	FAMILY
substituted benzenesulfonic acid formaldehyde	FAMILY
potassium salt sucrose octasulfate	SYSTEMATIC
ethylenedioxy	SYSTEMATIC
cephalosporins	FAMILY
C1-3haloalkoxyC1-3alkyl	FAMILY
pyrrolo[1,2-f][1,2,4]triazinyl	SYSTEMATIC
hydrofluoride	SYSTEMATIC
—CH2—	FORMULA
PEG400	FAMILY
polypropylene glycol	FAMILY
Cytochalasin	FAMILY
(5'-fluoro-5-methyl-beta-arabinofuranosyl-uridine)	SYSTEMATIC
S-heteroaryl	FAMILY
polyether amine	FAMILY
Deuterium-enriched bromfenac	SYSTEMATIC
thioamide	FAMILY/SYSTEMATIC
thapsigargin	TRIVIAL
3-isopropyl-pyrrolidine-[1,2-alpha]pyridine-2,4(1H,3H)-diketone	SYSTEMATIC
Acteoside	TRIVIAL
Tricyclic 6-alkylidene-penems	FAMILY
amikacin	TRIVIAL
—SO2R9	FAMILY
1-[3-(6,7-dihydro-1-methyl-7-oxo-3-propyl-1H-pyrazolo [4,3-d] pyrimidine-5-yl)-4-ethoxybenzenesulfonyl]-cis-3,5-dimethyl-piperazine citrate	SYSTEMATIC
Benzimidazole heterocyclic	FAMILY
1-substituted-2,3,4,5-tetrahydro-3-benzazepine	FAMILY
C1-5alkyl	FAMILY
tetracaine	TRIVIAL
3-trifluoromethoxy-benzyl	SYSTEMATIC
.alpha.-hydroxy acid	FAMILY
1,25-dihydroxyvitamin D	SYSTEMATIC
Aphanamixoid A	TRIVIAL
8-(biaryl) quinolines	FAMILY
tetrazolyl	SYSTEMATIC
beta -carotene	TRIVIAL
Carvone	TRIVIAL
(C1-C6) alkylsulphonyl	FAMILY
(CH2)rN(R20)(CH2)k	FAMILY
alkyl thio or nitro	MULTIPLE
benzodiazepinones	FAMILY
artesunate	TRIVIAL
dihydrothienopyrimidine	SYSTEMATIC
tetracycline hydrochloride	SYSTEMATIC
(C1-C4)alkoxy	FAMILY
oxaloacetate	TRIVIAL
tricyclic diterpenes	FAMILY
perfluorooctanoic acid	SYSTEMATIC
isopropyl myristate	SYSTEMATIC
hydroxybenzamide	FAMILY
calcium gluconolactate	SYSTEMATIC
C1-5alkyloxy	FAMILY
polyglucosan	FAMILY
sulfodehydroabietic acid disodium salt	SYSTEMATIC
lycopene	TRIVIAL
Diosgenin	TRIVIAL
silicagel	TRIVIAL
[n-(4-amino-2-butynyl)]	SYSTEMATIC
(5-methoxy-pyridin-2-yl)methyl	SYSTEMATIC
hydrobromate	SYSTEMATIC
4-carboxyl butyl	SYSTEMATIC
3-14C arylamino	FAMILY
Heterocyclyl-substituted pyrazoline	FAMILY
4-cinnamoyl chloride substituted silybin ester flavonolignans	FAMILY
Bicyclic lactam	FAMILY
alkylthios	FAMILY
CONHalk	FAMILY
(C2-6) alkenyl	FAMILY
6-fluorine-3-hydroxy-pyrazine-2-formamide	SYSTEMATIC
(1-cyano-isoquinolin-3-yl)methyl	SYSTEMATIC
pyrimidine nucleotides	FAMILY
analgin	TRIVIAL
p-hydroxybenzoic acid ethyl ester	SYSTEMATIC
etoricoxib	TRIVIAL
mono, di, tri, tetra, penta substituted aryl	FAMILY
levogyration morpholine ornidazole	SYSTEMATIC
benzophenone	FAMILY
2,4- diaryl - substituted [1,8]naphthyridines	FAMILY
ring-nitrogen	FAMILY
O-(3-Piperidino-2-hydroxy-1-propyl)-nicotinic amidoxime	SYSTEMATIC
sulpiride	TRIVIAL
—NR14—	FAMILY
4-cinnamoyl chloride substituted silybin	SYSTEMATIC
—(CH2)n—CR4R5—(CH2)m—	FAMILY
neomycin sulfate	SYSTEMATIC
trifluoromethyl	SYSTEMATIC
Z-metanicotine	SYSTEMATIC
IP3	ABBREVIATION
azelastine hydrochloride	SYSTEMATIC
carbetapentane citrate	TRIVIAL
Fe3O4	FORMULA
saturated fatty acid triglyceride	FAMILY
calcium and zinc gluconate	MULTIPLE
C6H4OH	FORMULA
Pyrrolo[2,3-b]pyrazines	FAMILY
Sulfonyl	FAMILY
cembranoid	FAMILY
R6CO-	FAMILY
Sevelamer niacin	TRIVIAL
polyacrylic acid alkyl esters	FAMILY
3-(cyclopropylmethoxy)-4-(difluoromethoxy)-benzoic acid	SYSTEMATIC
carboxamidotriazole	SYSTEMATIC
curdione	TRIVIAL
C-benzyl	SYSTEMATIC
Folic acid	TRIVIAL
C1-6alkyloxy	FAMILY
Bismuth	FAMILY
4-ｏ-methylhonokiol	SYSTEMATIC
CpG ODN-polyA	FAMILY
gluconic acid	TRIVIAL
rupestonic acid isoxazole amides	FAMILY
amino-formyl-N-alkyl	FAMILY
Organotin(IV)	FAMILY
cefdinir potassium	SYSTEMATIC
dextrose	TRIVIAL/FAMILY
PYRIDIL-LACTAMS	FAMILY
tricyclic diproline	FAMILY
sodium polyphosphate	FAMILY
licopen	TRIVIAL
berbamine citrate	TRIVIAL
Hydroxamic acid	FAMILY
hydroxy benzaldehyde	SYSTEMATIC
beta peptide	FAMILY
2-12C alkynyl	FAMILY
C6-18 aryl	FAMILY
Brefeldin A hydroxyl phosphate amino acid ester	FAMILY
Urea	FAMILY
pioglitazone	TRIVIAL
(1-4C)(di)alkylaminocarbonylamino(2-4C)alkyl	FAMILY
(S)-(+)-naproxen	SYSTEMATIC
dihydroxybenzoic acid	SYSTEMATIC
rivanol	TRIVIAL
—SO3OH	FORMULA
Sodium Phenylbutyrate	SYSTEMATIC
1-ethyl-3-(3-dimethylaminopropyl)carbodiimide	SYSTEMATIC
neomycin	TRIVIAL
quinone	TRIVIAL/FAMILY
2-(5-amino-2-methylaniline)-4-(4-pyridina) pyridine	SYSTEMATIC
(C3-6) cycloalkyl	FAMILY
2-oxothiazoles	FAMILY
3-cyanobenzyl	SYSTEMATIC
silica gel	TRIVIAL
azlocillin sodium	SYSTEMATIC
broussonetine	FAMILY
TAK-441	IDENTIFIER
alkynyl phenyl	FAMILY
lipoxins	FAMILY
—NMe-	FORMULA
C2-C6 alkyl radical	FAMILY
Imidazole	FAMILY/SYSTEMATIC
magnesium ion	SYSTEMATIC
Salen	FAMILY
istradefylline	TRIVIAL
moclobemide	TRIVIAL
Silibinin diunsymsuccinate	SYSTEMATIC
pyrimidine heterocycle	FAMILY
Trometamol salt	TRIVIAL
(1-O-(thiophanate) methyl-2-O-acetyl lycorine	SYSTEMATIC
β-glucan	SYSTEMATIC
Kauranoic acid	TRIVIAL
potassium stearate	SYSTEMATIC
sodium polyacrylate	FAMILY
Prostamides	FAMILY
(+)-1-(3,4-dichlorophenyl)-3-azabicyclo[3.1.0]hexane	SYSTEMATIC
(S,S,R)-(−)-actinonin	SYSTEMATIC
enones	FAMILY
phenylthioalkyl	FAMILY
cyanoalkyl	FAMILY
calcium hydrogen phosphate	SYSTEMATIC
(1S) - (-)-N- [ (1-ethyl-1H-pyrazol-4 y1 )methyl] -5-hydroxy-N- ( 6-isopropylpyridin-3-y1, 2, 3, 4- tetrahydronaphthalene-1-carboxamide	SYSTEMATIC
lactate	TRIVIAL
azacyzosine	SYSTEMATIC
2-aza-bicyclo[3.3.0]octane	FAMILY
-NR3R4	FAMILY
7-Alpha-(4'-amino-phenyl)-6-Alpha, 14-Alpha-endo-vinylidene-tetrahydrothebaine hydrochloride	SYSTEMATIC
sulphamide	FAMILY
oligopeptides	FAMILY
alkyl-mercapto	FAMILY
L-tryptophan	SYSTEMATIC
Alprostadil	TRIVIAL
(S)-1-(3-hydroxy-2-phosphonylmethoxypropyl)cytosine	SYSTEMATIC
topotecan hydrochloride	SYSTEMATIC
C10-C24 alkenyl	FAMILY
ajugol A	TRIVIAL
—CO2NR5R6	FAMILY
(1-4C)alkoxy	FAMILY
R2-SO2-	FAMILY
aryl-(CH2)n-	FAMILY
=N(R9)	FAMILY
enzalutamide	TRIVIAL
oligodeoxynucleotide	FAMILY
-(CH2)n-aryl	FAMILY
Candesartan cilexetil	TRIVIAL
polyaryl mononitro- or dinitrophenylhydrazone	MULTIPLE
9-amino-acridine	FAMILY
3-[4-(2-{2-[6-(2-Fluoro-phenyl)-pyridin-3-yl]-5-methyl-thiazol-4-yl}-ethoxy)-2-methyl-phenyl]-propionic acid	SYSTEMATIC
o-aminoalcohols	FAMILY
sodium borate	SYSTEMATIC
dipeptide	FAMILY
quinoline carboxylic acid	FAMILY
silver ion	SYSTEMATIC
CH2CONH2	FORMULA
phosphate salt of cinacalcet	SYSTEMATIC
3-phosphoindole	FAMILY
Epigallocatechin gallate palmitate	SYSTEMATIC
—SOC1-6alkyl	FAMILY
polycosanol	FAMILY
2r,4s) -4- (4-acetyl-3-hydroxy-1-piperazinyl) -n- { (1r) -1- [3, 5-bis (trifluoromethyl) phenyl] ethyl} -2- (4-fluoro-2-methylphenyl) -n-methyl-1-piperidine-carboxamide	SYSTEMATIC
Beta-amino acid	FAMILY
tetrose	FAMILY
Oxo-pyridoimidazole-carboxamides	FAMILY
CH(OH)CH2OH	FORMULA
ethyoxyl	SYSTEMATIC
pirenzepine	TRIVIAL
N-benzyl substituted 4-piperidinyl, N-(3-fluorobenzyl)-substituted 4-piperidinyl	FAMILY
—OSO2R9	FAMILY
4-amino-5-fluoro-3-[6-(4-methylpiperazin-1-yl)-1H-benzimidazol-2-yl]-1H-quinolin-2-one	SYSTEMATIC
polylactic acid-hydroxyacetic acid copolymer	FAMILY
baccatin iii	FAMILY
pyoluteorin	FAMILY
thiosemicarbazone	FAMILY
-O-CH2	FAMILY
carnitine salt	TRIVIAL
N (R8)	FAMILY
esomeprazole	TRIVIAL
Houttuynoid A	TRIVIAL
isoprenyl	FAMILY
Cefetamet pivoxil hydrochloride	SYSTEMATIC
chlorobutanol	TRIVIAL
Vit c	ABBREVIATION
NEt(iPr)	FORMULA
(2R)-2-Phenylcarbonyloxypropyl(2S)-2-amino-3-(3,4-dihydroxyphenyl)propanoate mesylate	SYSTEMATIC
bile aci	FAMILY
Thmopentin	TRIVIAL
n-hexyl	SYSTEMATIC
Unsaturated aliphatic dicarboxylic acids	FAMILY
delta 9  thc	SYSTEMATIC
2,3-benzodiazepine	SYSTEMATIC
biphenylacetic acid	SYSTEMATIC
fotemustine	TRIVIAL
clorfarabine	TRIVIAL
Denibulin di-hydrochloride	SYSTEMATIC
α-terpinene	TRIVIAL
biphenylmethane	FAMILY
5-chloro-n-(-methyl)-2-thiophencarboxamid	SYSTEMATIC
Houttuynoid C	TRIVIAL
Houttuynoid B	TRIVIAL
tosyl	SYSTEMATIC
Houttuynoid E	TRIVIAL
Houttuynoid D	TRIVIAL
silver iodine	SYSTEMATIC
arylmethoxy	FAMILY
3,5-di-R-phenyl	FAMILY
8-Phenylisoquinolines	FAMILY
phosphorylated hesperidins	FAMILY
non-alkoxy	FAMILY
aminoglycoside	FAMILY
Spermidine	FAMILY
C1-C6alkyl	FAMILY
ethylene dichloride	SYSTEMATIC
N-heterocyclic substituted Salicylate	FAMILY
bicarbonate	SYSTEMATIC
acid mono-glycerides	FAMILY
gamma- aminobutyric acid	SYSTEMATIC
disaccharides	FAMILY
coumaroyl spermidine	FAMILY
danofloxacin	TRIVIAL
pyridylrhodanine	FAMILY
2-benzylthio benzene heterocyclic-fused	FAMILY
aliphatic diamine	FAMILY
Diazaspiroalkanes	FAMILY
trichothecene	FAMILY
choline salts of succinic acid	TRIVIAL
Dioxazole pyrimidine nucleotide	FAMILY
Imidafenacin	TRIVIAL
camptothecin	FAMILY/TRIVIAL
alpha - pinene	TRIVIAL
triphenyhin chloride	SYSTEMATIC
glyceryl monobehenate	TRIVIAL
dpa 713	IDENTIFIER
fenofibric acid choline salt	TRIVIAL
Guanfacine hydrochloride	SYSTEMATIC
alpha, beta-unsaturated ketone	SYSTEMATIC
micronomicin	TRIVIAL
lauroyl phosphatidylcholine	SYSTEMATIC
Sufentanil	TRIVIAL
liquid paraffin	TRIVIAL
pentacyclic triterpanoids	FAMILY
C5-C12 aryl	FAMILY
voriconazole	TRIVIAL
Zinc cysteinate	SYSTEMATIC
thieno[2,3-d]pyrimidine	FAMILY/SYSTEMATIC
Xanthenone-4-Acetic Acid	FAMILY
Tebinaifen hydrochloride	SYSTEMATIC
ovolecithin	FAMILY
6-substituted-5, 6-dihydropyrrolo [3, 4-b]pyridine-7-ketone	FAMILY
ketorolac	TRIVIAL
Rivastigmine	TRIVIAL
polyamino acid	FAMILY
[3-(4-{2-butyl-1-[4-(4-chloro-phenoxy)-phenyl]-1h-imidazol-4-yl}-phenoxy)-propyl]-diethyl-amine	SYSTEMATIC
(1R, 2S)-2-fluoro-cyclopropyl	SYSTEMATIC
1,4-benzodiazepine-2,5-dione	SYSTEMATIC
Tetrahydroisoquinolines	FAMILY
3-n-heptadecylcatechol	SYSTEMATIC
nifedipine	TRIVIAL
Dithiol	FAMILY
levofloxacin hydrochloride	SYSTEMATIC
pranlukast	TRIVIAL
alkylpolyglucoside	FAMILY
methylprednisolone	TRIVIAL
OCON(R9)2	FORMULA
mesylate	FAMILY
gypsum	TRIVIAL
6-14C arylsulfinyl	FAMILY
17-amino geldanamycin	SYSTEMATIC
isopropanol	SYSTEMATIC
6-substituted benzoxazines	FAMILY
E-selectin	SYSTEMATIC
2- ( (2, 3-dihydroxypropyl) aminomethyl) chromane	FAMILY
2,5-di-R-phenyl	FAMILY
rosuvastatin acetonide calcium	SYSTEMATIC
bicyclic pyrazolyl and imidazolyl	FAMILY
—OR13	FAMILY
besipirdine chlorhydrate	SYSTEMATIC
cilostazol	TRIVIAL
mesylate salt	SYSTEMATIC
fenretinide	TRIVIAL
deuterium-enriched bromfenac	SYSTEMATIC
cinnamaldehyde	SYSTEMATIC/FAMILY
Ci_3alkyl	FAMILY
ammonium carbonate	SYSTEMATIC
Triazole	FAMILY
2-acetoxy-5-(α-cyclopropylcarbonyl-2-fluorobenzyl)-4,5,6,7-tetrahydrothieno[3,2-c]pyridine	SYSTEMATIC
diphenylhydramine	TRIVIAL
(C¿1?-C10)alkyl	FAMILY
Deuterated lorcaserin	SYSTEMATIC
chinonin	TRIVIAL
salvianic acid	TRIVIAL
levo-salbutamol sulfate	SYSTEMATIC
Triazolo	FAMILY
quaternium-60	FAMILY
alkyls	FAMILY
cyclic amino	FAMILY
hydrocarby	SYSTEMATIC
testosteron	TRIVIAL
—O(C1-C4 alkyl)	FAMILY
milnacipran	TRIVIAL
combretastatin	FAMILY/TRIVIAL
3,4-methylenedioxyphenethylamine hydrochloride	SYSTEMATIC
1-3C alkoxy	FAMILY
minocycline	TRIVIAL
cyclic amine	FAMILY
phosphoric acid derivative of the oxazole	FAMILY
aralkylthio	FAMILY
dihydrotanshinone I	TRIVIAL
methyl ethylene glycol	SYSTEMATIC
3-(IMIDAZOLYL)-PYRAZOLO[3,4-b]PYRIDINES	FAMILY
stearyl amine	SYSTEMATIC
ribo-N3′→P5′ phosphoramidate	SYSTEMATIC
valproate	TRIVIAL
amino-phenyl-acetic acid octadec-(Z)-9-enyl ester HCl	SYSTEMATIC
alkali metal phosphate	FAMILY
geranyl acetate	SYSTEMATIC
-S(O)2NH-	FORMULA
N-carbamoyl glutamic acid	SYSTEMATIC
Ci_4haloalkyl	FAMILY
1-methylolimidazole [1, 2-alpha] quinoxaline	SYSTEMATIC
Phenoxyacetic acid	FAMILY
7-deaza-8-aza-2-6-diamino-purin-9-yl	SYSTEMATIC
CHR1NR2R3	FAMILY
cyclic guanosine monophosphate	SYSTEMATIC
tetrahydrobiopterin	SYSTEMATIC
spicamycin	FAMILY
Cycloalkylfused indole	FAMILY
vitamin pp	FAMILY
ferutinine	TRIVIAL
7-[2-(2-amino-1,3-thiazol-4-yl) -2-methoxyimino)acetamino]-3-[(fur-2-ylcarbonyl)thiomethyl] -3-cephem-4-carboxylic acid	SYSTEMATIC
azelastine	TRIVIAL
- CH2CH2CH2CH3	FORMULA
taxane	FAMILY
Thymol	TRIVIAL
N(R4>5>)CO-D-CO	FAMILY
N-methylpiperazine	SYSTEMATIC
Dimethylamino Pyridine	SYSTEMATIC
alstonine	TRIVIAL
andrographolide	FAMILY/TRIVIAL
methanesulfonyl chloride	SYSTEMATIC
kauri alkane glycoside	FAMILY
2-{4-[(4aS,8aR)-4-(3,4-dimethoxyphenyl)-1-oxo-4a,5,8,8a-tetrahydro-1H-phthalazin-2-yl]-piperidin-1-yl}-acetamide	SYSTEMATIC
C1 - C2 aryl	FAMILY
adrenaline	TRIVIAL
metoclopramide	TRIVIAL
',5'-di-O-Benzyl-2'-O,4'-C-ethylene-4-N-benzoylcytidine	SYSTEMATIC
xanthophylls	FAMILY
carboxyphenyl	SYSTEMATIC
bullatacin	TRIVIAL
penem	FAMILY
Arabinoxylo-oligosaccharides	FAMILY
Omega-3 fatty acids	FAMILY
C1-C6 alkane	FAMILY
Orellanine	TRIVIAL
trihalomethyl	FAMILY
calcium gluconate	SYSTEMATIC
2-phenylthiazole	SYSTEMATIC
opioid	FAMILY
7-methoxy-1,2,3,11-tetrahydro-5,11-diaza-benzo[a]trindene-4,6-dione	SYSTEMATIC
Phenylalkynes	FAMILY
piracetam	TRIVIAL
alkyl acetate	FAMILY
5,6,4'-trihydroxyflavone-7-O-D-glucuronic acid	SYSTEMATIC
6-14C arylthio	FAMILY
hydrochlorides	FAMILY
Sulfonamides	FAMILY
C1-C4	FORMULA
N-(4-bromide butyl)-phthalimide	SYSTEMATIC
(2-5C)heteroaryl(1-4C)alkyl	FAMILY
ascorbate	TRIVIAL
alkyne	FAMILY
Imidamide	FAMILY
—CO2H	FORMULA
alprazolam	TRIVIAL
[(3R,3aS,6aR)-hexahydrofuro[2,3-b]furan-3-yl]ester	SYSTEMATIC
(2s)-(4e)-n-methyl-5-[3-(5-isopropoxypyridin)yl]4-penten-2-amine 1,5-naphthalenedisulfonate	SYSTEMATIC
pyrazole	FAMILY/SYSTEMATIC
xenon	SYSTEMATIC
rhapontin	TRIVIAL
Tetrahydroquinoline	FAMILY
N-acetylcysteine	SYSTEMATIC
9-Octadecenoic acid methyl ester	SYSTEMATIC
Oxathiazine	FAMILY
Meldrum acid	TRIVIAL
sitafloxacin hydrate	SYSTEMATIC
C(O)NH	FORMULA
iron ions	SYSTEMATIC
polyhydroxy-alkyl	FAMILY
alkythio	FAMILY
K99-5278C	IDENTIFIER
K99-5278B	IDENTIFIER
3-(Indolyl)- or 3-(Azaindolyl)-4-arylmaleimide	MULTIPLE
K99-5278A	IDENTIFIER
(S)-4-cyclohexyl-3-((S)-fluoro-(4-trifluoromethyl-phenyl)-methyl) -2-isopropyl-7,7-dimethyl-5,6,7,8-tetrahydro-quinolin-5-ol	SYSTEMATIC
Naphthyridine	FAMILY/SYSTEMATIC
4- Oxo-piperidine-carboxylates	FAMILY
Statin-diphosphonic acid	FAMILY
Imidazol [1,2-a] pyridines	FAMILY
11beta-hydroxyoxysterooid	FAMILY
(3R,2'S)-glycopyrronium bromide	SYSTEMATIC
d-panthenol	SYSTEMATIC
Heterocyclo-alkylsulfonyl pyrazole	FAMILY
Riboflavine sodium phosphate	SYSTEMATIC
fused tricyclic heteroaryl	FAMILY
levonorgestral	TRIVIAL
tegaserod malate	TRIVIAL
5- to 6-membered unsaturated heterocycle	FAMILY
L-Tyrosine methyl ester	SYSTEMATIC
-S(O)-	FORMULA
5,6-bisaryl-2-pyridinecarboxamides	FAMILY
—C1-5alkyl	FAMILY
Aryl-	FAMILY
sophocarpidine	TRIVIAL
1,25-dihydroxyvitamin D2	SYSTEMATIC
N2,N4-bis(4-(piperazine-1-yl)phenyl)pirimidine-2,4-diamine	FAMILY
spirooxindole	FAMILY
cannabinoid	FAMILY
3-(4-fluorophenyl)-3-hydroxy-2-amino-propionic acid amides	FAMILY
massupol	TRIVIAL
benzaldehyde thiosemicarbazone	SYSTEMATIC
linolic acid	TRIVIAL
(C3-C6)cycloalkyl	FAMILY
8-aza-2-amino-6-chloro-purin-9-yl	SYSTEMATIC
adamantane	SYSTEMATIC
amono-	SYSTEMATIC
α-LIPOIC ACID	TRIVIAL
alchlor	TRIVIAL
2-oxindole-3-ylidenyl) acetic acid	SYSTEMATIC
carboxylic acids	FAMILY
umaric acid	SYSTEMATIC
NMDA	ABBREVIATION
acetyl ferulic acid ethyl ester	SYSTEMATIC
alanine	TRIVIAL
Ethyl Ester Sophorolipid	FAMILY
bisindole maleimide alkaloid	FAMILY
4-(2-Pyridyl)-1-amino(thio)carbonylpiperazine	FAMILY
lipid peroxide	FAMILY
Besipirdine Chlorhydrate	SYSTEMATIC
atropine	TRIVIAL
Oxoisoaporphine	TRIVIAL
eriocalyxin B	TRIVIAL
antimony	SYSTEMATIC
non-ionic dimethicone	FAMILY
aminophenol	FAMILY
ribose	TRIVIAL
4-aminocyclohexanol	FAMILY
(CH2)mR3	FAMILY
phenethyl alcohol glycosides	FAMILY
Carbon	SYSTEMATIC
oxazolyl	SYSTEMATIC
nitrosamine	SYSTEMATIC
sodium styrene sulfonate	SYSTEMATIC
6-substituted-5-hydroxy-5, 6-dihydropyrrolo [3, 4-b]pyridine-7-ketone	FAMILY
C3-7cycloalkenyl	FAMILY
aceclofenac	TRIVIAL
NHSO2R15	FAMILY
6-Aryl pyrido[2,3-d]pyrimidine 7-imines, 7-ones, and 7-thiones	MULTIPLE
oleoyl polyoxylglyceride	FAMILY
17-hydroxy-17-pentafluorethyl-estra-4,9(10)-dien-11-acyloxyalkylene phenyl	FAMILY
calcium diacetate	SYSTEMATIC
polyglycerol fatty acid ester	FAMILY
C1-4alkylOC(═O)	FAMILY
tetrandrine	TRIVIAL
Clusianon	FAMILY
epigallocatechin gallate	TRIVIAL
native copper	SYSTEMATIC
pramipexole	TRIVIAL/FAMILY
Berbamine	TRIVIAL
adamantanamine	SYSTEMATIC
(3S,2'S), (3S,2'R), (3R,2'R) and (3R,2'S) type glycopyrronium bromide	MULTIPLE
2-chloro-4-cyano-benzyl	SYSTEMATIC
3-14C cycloalkyl	FAMILY
pyridoxal 5'-phosphate	SYSTEMATIC
iguratimod	TRIVIAL
arsanilic acid	TRIVIAL
1-aryl-1-hydroxy-2,3-diamino-propyl amines	FAMILY
levogatifloxacin	TRIVIAL
Tyrosine	TRIVIAL
oxymatrine	TRIVIAL
N-hydroxyformamide	SYSTEMATIC
p-chlorophenyl	SYSTEMATIC
alpha-linolenic acid	TRIVIAL
NHCH2CH3	FORMULA
N-4-hydroxyphenyl retinamide	SYSTEMATIC
Indenoisoquinolinone	FAMILY
2-phenylethyl butyrate	SYSTEMATIC
polyacrylic resin IV	FAMILY
levonorgestrel	TRIVIAL
hydroxybenzoic acid	SYSTEMATIC
Sitafloxacin hydrate	SYSTEMATIC
(1-Benzyl-2-hydroxy-3-{isobutyl-[2-oxo-3-(1H-pyrrol-2-ylmethylene)-2,3-dihydro-1H-indole-5-sulfonyl]-amino}-propyl)-carbamic acid hexahydro-furo[2,3-b]furan-3-yl ester	SYSTEMATIC
4-[(4-methyl-1- piperazinyl) methyl] –N –[4-methyl-3-[ [4-(3-pyridinyl)-2-pyrimidinyl] amino]-phenyl]- benzamide methanesulfonic acid	SYSTEMATIC
phosphoric acid	SYSTEMATIC
tricalcium phosphate	SYSTEMATIC
clozapine	TRIVIAL
R1- [x1 - CH2]n - COOR2	FAMILY
Temozolomide	TRIVIAL
LXA4	ABBREVIATION
thiofuran	SYSTEMATIC
Hydroxybenzoate Salts Of Metanicotine	FAMILY
(1C-8C)alkyl	FAMILY
Alpha-naphthalenesulfonamide	SYSTEMATIC
cyclic gmp	TRIVIAL
3-fluoro-4-methoxybenzyl	SYSTEMATIC
Tapentadol Hydrochloride	SYSTEMATIC
oxadiazolone	SYSTEMATIC
1-(2-bromoethyl)-3-substituted phenyl-1H-pyrazole-5-ethyl formate	FAMILY
halofuginone	FAMILY
3-O-mono-acetylate	SYSTEMATIC
Fe(iii) 2,4-dioxo-1-carbonyl	FAMILY
cyclic nonapeptide amides	FAMILY
povidone K30	FAMILY
Oligopeptide	FAMILY
bisphosphonate	FAMILY
sec-butyl	SYSTEMATIC
C3-C6 cycloalkylsulfonyl	FAMILY
isothiazolone	SYSTEMATIC
2,6-dicyanobenzyl	SYSTEMATIC
(6-cyano-quinolin-2-yl)methyl	SYSTEMATIC
goserelin	TRIVIAL
Pyrazolylbenzimidazole	FAMILY
(-)- 9-Trans-Tetrahydrocannabinol	SYSTEMATIC
camphol	TRIVIAL
m-F	SYSTEMATIC
phosphate	SYSTEMATIC
caffeoylquinic acid	TRIVIAL/FAMILY
camphor	TRIVIAL
itraconazole	TRIVIAL
oxindole	SYSTEMATIC
quiniclidinic ether	FAMILY
aminoquinazoline	SYSTEMATIC
C1-C 2 alkyl	FAMILY
LCPUFA	ABBREVIATION
Polypeptide	FAMILY
sinensetin	TRIVIAL
uracil	TRIVIAL
2-Azetidinone	FAMILY
sodium bisulfite	SYSTEMATIC
thiabendazole	TRIVIAL
Isoliquirtigenin	TRIVIAL
hydroxyl-2-acyl phenylacetic acid easter	SYSTEMATIC
disulfonamide	FAMILY
1,2,5,6-tetrahydropyridine	SYSTEMATIC
aciclovir	TRIVIAL
isoamyl acetate	SYSTEMATIC
isoleucine	TRIVIAL
R1-R4H	FAMILY
esterificated decitabine	SYSTEMATIC
GlcUA	ABBREVIATION
phosphatidylserines	TRIVIAL
S(O2)-N(alkyl)2 radical	FAMILY
fluorochinolone	FAMILY
sodium fluoride glycerol	SYSTEMATIC
rabeprazole	TRIVIAL
-O-C1-6alkyl-C(=O)-NR6R7	FAMILY
Calcium (S)-bis{[5-(difluoromethoxy)]-2-[(3,4-dimethoxy-2-pyridinyl)methyl-sulphinyl]-1H-benzimidazolide}	SYSTEMATIC
6-phenyl-2H-pyridazin-3-one	SYSTEMATIC
3, 5-dimethoxy-4'-hydroxystilbene	FAMILY
Triazadibenzoazulene	FAMILY
C6-C8 arylamino	FAMILY
3,4-dihydrobenzo[1,2,3]thiadiazine-1,1-dioxide	FAMILY
azithromycin	TRIVIAL
SH-Ar-	FAMILY
carboante	SYSTEMATIC
alkynyl	FAMILY
oligofructose	FAMILY
pyridylamine	FAMILY
vitamin B-12	SYSTEMATIC
coniferyl alcohol	TRIVIAL
(4-ethylamino-1,1-dimethyl-2-butyn-1-yl)-(R)-2-cyclohexyl-2-hydroxy-2-phenyl acetate	SYSTEMATIC
abiraterone acetate	SYSTEMATIC
(E)-2-(3,5-dimethoxybenzylidene)-cyclopentanone	SYSTEMATIC
indazolyl	SYSTEMATIC
N(R8)CORO8	FAMILY
Furazan nitrogen oxides	FAMILY
lansoprazole racemate	TRIVIAL
3,4-dihydroquinolin-2-one	FAMILY
gambogic acid amid	TRIVIAL
Ethylene	SYSTEMATIC
halogenated phenols	FAMILY
